SampleID	NERR	prev_sample_name	Quarter_txt	Quarter_num	Replicate	Sample.Site	NERR_TYPE	NERR_LONG	SITE	LAT	LONG	HAB_TYPE	Region	Ocean	North_South	input	filtered	percentage_of_input_passed_filter	denoised	merged	percentage_of_input_merged	non.chimeric	percentage_of_input_non.chimeric	Site_Corrected	NERR_SITE_QTR	NERR_SITE_QTR_REP	SWMP_ID	datenum	yr	mnth	day	lub_date	met	wc	nut	Temp_Min.	Temp_Median	Temp_Mean	Temp_Max.	SpCond_Min.	SpCond_Median	SpCond_Mean	SpCond_Max.	Sal_Min.	Sal_Median	Sal_Mean	Sal_Max.	DO_pct_Min.	DO_pct_Median	DO_pct_Mean	DO_pct_Max.	DO_mgl_Min.	DO_mgl_Median	DO_mgl_Mean	DO_mgl_Max.	Depth_Min.	Depth_Median	Depth_Mean	Depth_Max.	pH_Min.	pH_Median	pH_Mean	pH_Max.	Turb_Min.	Turb_Median	Turb_Mean	Turb_Max.	days_since_wc	ATemp_Min.	ATemp_Median	ATemp_Mean	ATemp_Max.	WSpd_Min.	WSpd_Median	WSpd_Mean	WSpd_Max.	MaxWSpd_Min.	MaxWSpd_Median	MaxWSpd_Mean	MaxWSpd_Max.	TotPAR_Min.	TotPAR_Median	TotPAR_Mean	TotPAR_Max.	TotPrcp_Min.	TotPrcp_Median	TotPrcp_Mean	TotPrcp_Max.	days_since_met	PO4F_Min.	PO4F_Median	PO4F_Mean	PO4F_Max.	NH4F_Min.	NH4F_Median	NH4F_Mean	NH4F_Max.	NO23F_Min.	NO23F_Median	NO23F_Mean	NO23F_Max.	CHLA_N_Min.	CHLA_N_Median	CHLA_N_Mean	CHLA_N_Max.	days_since_nut	salinity	Temp_Min..1	Temp_Median.1	Temp_Mean.1	Temp_Max..1	SpCond_Min..1	SpCond_Median.1	SpCond_Mean.1	SpCond_Max..1	Sal_Min..1	Sal_Median.1	Sal_Mean.1	Sal_Max..1	DO_pct_Min..1	DO_pct_Median.1	DO_pct_Mean.1	DO_pct_Max..1	DO_mgl_Min..1	DO_mgl_Median.1	DO_mgl_Mean.1	DO_mgl_Max..1	Depth_Min..1	Depth_Median.1	Depth_Mean.1	Depth_Max..1	pH_Min..1	pH_Median.1	pH_Mean.1	pH_Max..1	Turb_Min..1	Turb_Median.1	Turb_Mean.1	Turb_Max..1	days_since_wc.1	ATemp_Min..1	ATemp_Median.1	ATemp_Mean.1	ATemp_Max..1	WSpd_Min..1	WSpd_Median.1	WSpd_Mean.1	WSpd_Max..1	MaxWSpd_Min..1	MaxWSpd_Median.1	MaxWSpd_Mean.1	MaxWSpd_Max..1	TotPAR_Min..1	TotPAR_Median.1	TotPAR_Mean.1	TotPAR_Max..1	TotPrcp_Min..1	TotPrcp_Median.1	TotPrcp_Mean.1	TotPrcp_Max..1	days_since_met.1	PO4F_Min..1	PO4F_Median.1	PO4F_Mean.1	PO4F_Max..1	NH4F_Min..1	NH4F_Median.1	NH4F_Mean.1	NH4F_Max..1	NO23F_Min..1	NO23F_Median.1	NO23F_Mean.1	NO23F_Max..1	CHLA_N_Min..1	CHLA_N_Median.1	CHLA_N_Mean.1	CHLA_N_Max..1	days_since_nut.1
HEPHw0504233	HE	HEPHw0504233	May_23	5	3	PH	HEPH	Papahana	PH	21.40926	-157.8231	Freshwater_upstream_bottom_type_rock_dirt	Pacific-Island	Pacific	South	2886	2574	89.19	1935	1444	50.03	1444	50.03	HEPH	HEPH_Q5	HEPH_Q5_3	HEEPH	50423	23	5	4	5/4/23	heephmet	heephwq	heephnut	20.5	20.7	20.71458333	21.1	0.16	0.16	0.16	0.16	0.1	0.1	0.1	0.1	97	98	98.525	100.9	8.7	8.8	8.844791667	9	0.45	0.46	0.455416667	0.46	7.7	7.7	7.73125	7.8	1	2	1.822916667	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	20.5	20.7	20.71458333	21.1	0.16	0.16	0.16	0.16	0.1	0.1	0.1	0.1	97	98	98.525	100.9	8.7	8.8	8.844791667	9	0.45	0.46	0.455416667	0.46	7.7	7.7	7.73125	7.8	1	2	1.822916667	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HER9w0505231	HE	HER9w0505231	May_23	5	1	R9	HER9	Reef_9	R9	21.44634	-157.80186	Marine_bottom_type_sand_coral	Pacific-Island	Pacific	South	226496	223666	98.75	222935	218991	96.69	217650	96.09	HER9	HER9_Q5	HER9_Q5_1	HEER9	50523	23	5	5	5/5/23	heer9met	heer9wq	heer9nut	24.8	25.3	25.3125	25.6	52.88	53.03	53.04854167	53.2	34.9	35	34.98333333	35.1	79.4	91.9	94.64631579	119	5.4	6.2	6.403125	8.4	2.18	2.66	2.616354167	2.97	8	8.1	8.075	8.1	2	2	2	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	24.8	25.3	25.3125	25.6	52.88	53.03	53.04854167	53.2	34.9	35	34.98333333	35.1	79.4	91.9	94.64631579	119	5.4	6.2	6.403125	8.4	2.18	2.66	2.616354167	2.97	8	8.1	8.075	8.1	2	2	2	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HER9w0505232	HE	HER9w0505232	May_23	5	2	R9	HER9	Reef_9	R9	21.44634	-157.80186	Marine_bottom_type_sand_coral	Pacific-Island	Pacific	South	156453	154613	98.82	154081	152228	97.3	151484	96.82	HER9	HER9_Q5	HER9_Q5_2	HEER9	50523	23	5	5	5/5/23	heer9met	heer9wq	heer9nut	24.8	25.3	25.3125	25.6	52.88	53.03	53.04854167	53.2	34.9	35	34.98333333	35.1	79.4	91.9	94.64631579	119	5.4	6.2	6.403125	8.4	2.18	2.66	2.616354167	2.97	8	8.1	8.075	8.1	2	2	2	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	24.8	25.3	25.3125	25.6	52.88	53.03	53.04854167	53.2	34.9	35	34.98333333	35.1	79.4	91.9	94.64631579	119	5.4	6.2	6.403125	8.4	2.18	2.66	2.616354167	2.97	8	8.1	8.075	8.1	2	2	2	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HER9w0505233	HE	HER9w0505233	May_23	5	3	R9	HER9	Reef_9	R9	21.44634	-157.80186	Marine_bottom_type_sand_coral	Pacific-Island	Pacific	South	133082	129816	97.55	129310	127622	95.9	126875	95.34	HER9	HER9_Q5	HER9_Q5_3	HEER9	50523	23	5	5	5/5/23	heer9met	heer9wq	heer9nut	24.8	25.3	25.3125	25.6	52.88	53.03	53.04854167	53.2	34.9	35	34.98333333	35.1	79.4	91.9	94.64631579	119	5.4	6.2	6.403125	8.4	2.18	2.66	2.616354167	2.97	8	8.1	8.075	8.1	2	2	2	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	24.8	25.3	25.3125	25.6	52.88	53.03	53.04854167	53.2	34.9	35	34.98333333	35.1	79.4	91.9	94.64631579	119	5.4	6.2	6.403125	8.4	2.18	2.66	2.616354167	2.97	8	8.1	8.075	8.1	2	2	2	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HEW2w0504231	HE	HEW2w0504231	May_23	5	1	W2	HEW2	Wai_2	W2	21.43828	-157.81093	Estuary_downstream_bottom_type_mud	Pacific-Island	Pacific	South	89446	88268	98.68	85998	77729	86.9	77282	86.4	HEW2	HEW2_Q5	HEW2_Q5_1	HEEW2	50423	23	5	4	5/4/23	heew2met	heew2wq	heew2nut	23	23.4	23.49583333	24.3	0.23	0.23	0.231979167	0.24	0.1	0.1	0.1	0.1	17.2	25.8	24.91145833	90.9	1.5	2.2	2.125	7.8	0.26	0.29	0.287604167	0.32	6.8	6.8	6.83125	7	13	19	19.98958333	53	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	B	23	23.4	23.49583333	24.3	0.23	0.23	0.231979167	0.24	0.1	0.1	0.1	0.1	17.2	25.8	24.91145833	90.9	1.5	2.2	2.125	7.8	0.26	0.29	0.287604167	0.32	6.8	6.8	6.83125	7	13	19	19.98958333	53	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HEW2w0504232	HE	HEW2w0504232	May_23	5	2	W2	HEW2	Wai_2	W2	21.43828	-157.81093	Estuary_downstream_bottom_type_mud	Pacific-Island	Pacific	South	153366	151540	98.81	147948	141388	92.19	139462	90.93	HEW2	HEW2_Q5	HEW2_Q5_2	HEEW2	50423	23	5	4	5/4/23	heew2met	heew2wq	heew2nut	23	23.4	23.49583333	24.3	0.23	0.23	0.231979167	0.24	0.1	0.1	0.1	0.1	17.2	25.8	24.91145833	90.9	1.5	2.2	2.125	7.8	0.26	0.29	0.287604167	0.32	6.8	6.8	6.83125	7	13	19	19.98958333	53	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	B	23	23.4	23.49583333	24.3	0.23	0.23	0.231979167	0.24	0.1	0.1	0.1	0.1	17.2	25.8	24.91145833	90.9	1.5	2.2	2.125	7.8	0.26	0.29	0.287604167	0.32	6.8	6.8	6.83125	7	13	19	19.98958333	53	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HEW2w0504233	HE	HEW2w0504233	May_23	5	3	W2	HEW2	Wai_2	W2	21.43828	-157.81093	Estuary_downstream_bottom_type_mud	Pacific-Island	Pacific	South	87890	86357	98.26	84036	80394	91.47	79931	90.94	HEW2	HEW2_Q5	HEW2_Q5_3	HEEW2	50423	23	5	4	5/4/23	heew2met	heew2wq	heew2nut	23	23.4	23.49583333	24.3	0.23	0.23	0.231979167	0.24	0.1	0.1	0.1	0.1	17.2	25.8	24.91145833	90.9	1.5	2.2	2.125	7.8	0.26	0.29	0.287604167	0.32	6.8	6.8	6.83125	7	13	19	19.98958333	53	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	B	23	23.4	23.49583333	24.3	0.23	0.23	0.231979167	0.24	0.1	0.1	0.1	0.1	17.2	25.8	24.91145833	90.9	1.5	2.2	2.125	7.8	0.26	0.29	0.287604167	0.32	6.8	6.8	6.83125	7	13	19	19.98958333	53	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AB141w020924118S	AB	AB141w0209241	Feb_24	8	1	141	AB141	Dry_Bar_141	DB	29.6747	-85.0584	estuary_bottom_type_oyster_bar	Gulf	Gulf	South	151852	147423	97.08	146737	144522	95.17	144051	94.86	AB141	AB141_Q8	AB141_Q8_1	APADB	20924	24	2	9	2/9/24	apadbmet	apadbwq	apadbnut	15.1	15.6	15.69895833	16.5	12.87	19.295	21.75010417	36.58	7.4	11.5	13.19583333	23.2	77.2	115.45	108.8875	119.7	6.8	11.1	10.79479167	14.2	NA	NA	NA	NA	7.8	8.4	8.328125	8.7	6	9	9.5625	15	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	15.1	15.6	15.69895833	16.5	12.87	19.295	21.75010417	36.58	7.4	11.5	13.19583333	23.2	77.2	115.45	108.8875	119.7	6.8	11.1	10.79479167	14.2	NA	NA	NaN	NA	7.8	8.4	8.328125	8.7	6	9	9.5625	15	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AB141w020924218S	AB	AB141w0209242	Feb_24	8	2	141	AB141	Dry_Bar_141	DB	29.6747	-85.0584	estuary_bottom_type_oyster_bar	Gulf	Gulf	South	140834	139061	98.74	138470	136546	96.96	136121	96.65	AB141	AB141_Q8	AB141_Q8_2	APADB	20924	24	2	9	2/9/24	apadbmet	apadbwq	apadbnut	15.1	15.6	15.69895833	16.5	12.87	19.295	21.75010417	36.58	7.4	11.5	13.19583333	23.2	77.2	115.45	108.8875	119.7	6.8	11.1	10.79479167	14.2	NA	NA	NA	NA	7.8	8.4	8.328125	8.7	6	9	9.5625	15	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	15.1	15.6	15.69895833	16.5	12.87	19.295	21.75010417	36.58	7.4	11.5	13.19583333	23.2	77.2	115.45	108.8875	119.7	6.8	11.1	10.79479167	14.2	NA	NA	NaN	NA	7.8	8.4	8.328125	8.7	6	9	9.5625	15	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AB141w020924318S	AB	AB141w0209243	Feb_24	8	3	141	AB141	Dry_Bar_141	DB	29.6747	-85.0584	estuary_bottom_type_oyster_bar	Gulf	Gulf	South	89186	87303	97.89	86837	85471	95.83	85258	95.6	AB141	AB141_Q8	AB141_Q8_3	APADB	20924	24	2	9	2/9/24	apadbmet	apadbwq	apadbnut	15.1	15.6	15.69895833	16.5	12.87	19.295	21.75010417	36.58	7.4	11.5	13.19583333	23.2	77.2	115.45	108.8875	119.7	6.8	11.1	10.79479167	14.2	NA	NA	NA	NA	7.8	8.4	8.328125	8.7	6	9	9.5625	15	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	15.1	15.6	15.69895833	16.5	12.87	19.295	21.75010417	36.58	7.4	11.5	13.19583333	23.2	77.2	115.45	108.8875	119.7	6.8	11.1	10.79479167	14.2	NA	NA	NaN	NA	7.8	8.4	8.328125	8.7	6	9	9.5625	15	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AB151w020924118S	AB	AB151w0209241	Feb_24	8	1	151	AB151	Pilot's_Cove_151	PC	29.60133	-85.02765	estuary_bottom_type_patchy_seagrass	Gulf	Gulf	South	46031	44213	96.05	43750	42701	92.77	42462	92.25	AB151	AB151_Q8	AB151_Q8_1	APAPC	20924	24	2	9	2/9/24	apapcmet	apapcwq	apapcnut	15.4	15.6	15.67395833	16.8	31.98	43.12	41.9953125	46.83	20	27.8	27.02291667	30.5	79.2	101.2	99.6183908	119.4	6.5	8.5	8.607291667	11.2	NA	NA	NA	NA	7.8	8	8.038541667	8.3	2	3	3.625	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	15.4	15.6	15.67395833	16.8	31.98	43.12	41.9953125	46.83	20	27.8	27.02291667	30.5	79.2	101.2	99.6183908	119.4	6.5	8.5	8.607291667	11.2	NA	NA	NaN	NA	7.8	8	8.038541667	8.3	2	3	3.625	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AB151w020924218S	AB	AB151w0209242	Feb_24	8	2	151	AB151	Pilot's_Cove_151	PC	29.60133	-85.02765	estuary_bottom_type_patchy_seagrass	Gulf	Gulf	South	24514	23651	96.48	23386	22896	93.4	22806	93.03	AB151	AB151_Q8	AB151_Q8_2	APAPC	20924	24	2	9	2/9/24	apapcmet	apapcwq	apapcnut	15.4	15.6	15.67395833	16.8	31.98	43.12	41.9953125	46.83	20	27.8	27.02291667	30.5	79.2	101.2	99.6183908	119.4	6.5	8.5	8.607291667	11.2	NA	NA	NA	NA	7.8	8	8.038541667	8.3	2	3	3.625	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	15.4	15.6	15.67395833	16.8	31.98	43.12	41.9953125	46.83	20	27.8	27.02291667	30.5	79.2	101.2	99.6183908	119.4	6.5	8.5	8.607291667	11.2	NA	NA	NaN	NA	7.8	8	8.038541667	8.3	2	3	3.625	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AB151w020924318S	AB	AB151w0209243	Feb_24	8	3	151	AB151	Pilot's_Cove_151	PC	29.60133	-85.02765	estuary_bottom_type_patchy_seagrass	Gulf	Gulf	South	65525	64392	98.27	64000	62741	95.75	62413	95.25	AB151	AB151_Q8	AB151_Q8_3	APAPC	20924	24	2	9	2/9/24	apapcmet	apapcwq	apapcnut	15.4	15.6	15.67395833	16.8	31.98	43.12	41.9953125	46.83	20	27.8	27.02291667	30.5	79.2	101.2	99.6183908	119.4	6.5	8.5	8.607291667	11.2	NA	NA	NA	NA	7.8	8	8.038541667	8.3	2	3	3.625	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	15.4	15.6	15.67395833	16.8	31.98	43.12	41.9953125	46.83	20	27.8	27.02291667	30.5	79.2	101.2	99.6183908	119.4	6.5	8.5	8.607291667	11.2	NA	NA	NaN	NA	7.8	8	8.038541667	8.3	2	3	3.625	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AB161w020924118S	AB	AB161w0209241	Feb_24	8	1	161	AB161	Mid-Bay_161	MD	29.6677	-84.994	estuary_bottom_type_sandy_silt	Gulf	Gulf	South	135082	132873	98.36	132108	130092	96.31	129530	95.89	AB161	AB161_Q8	AB161_Q8_1	APAMB	20924	24	2	9	2/9/24	apambmet	apambwq	apambnut	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AB161w020924218S	AB	AB161w0209242	Feb_24	8	2	161	AB161	Mid-Bay_161	MD	29.6677	-84.994	estuary_bottom_type_sandy_silt	Gulf	Gulf	South	53745	52010	96.77	51508	50545	94.05	50398	93.77	AB161	AB161_Q8	AB161_Q8_2	APAMB	20924	24	2	9	2/9/24	apambmet	apambwq	apambnut	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AB161w020924318S	AB	AB161w0209243	Feb_24	8	3	161	AB161	Mid-Bay_161	MD	29.6677	-84.994	estuary_bottom_type_sandy_silt	Gulf	Gulf	South	115152	113571	98.63	112864	110948	96.35	110428	95.9	AB161	AB161_Q8	AB161_Q8_3	APAMB	20924	24	2	9	2/9/24	apambmet	apambwq	apambnut	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AB181w020924118S	AB	AB181w0209241	Feb_24	8	1	181	AB181	East_Bay_Surface_181	EB	29.6747	-85.0584	estuary_bottom_type_clayey_sand	Gulf	Gulf	South	1193	1181	98.99	1175	1155	96.81	1136	95.22	AB181	AB181_Q8	AB181_Q8_1	APAEB	20924	24	2	9	2/9/24	apaebmet	apaebwq	apaebnut	15.4	16	16.60104167	17.9	15.45	18.985	18.45854167	21.28	9.1	11.3	10.99270833	12.8	84.7	107.75	105.7642857	119.8	7.8	11.7	11.403125	13.2	NA	NA	NA	NA	7.6	8.3	8.241666667	8.5	7	10	11	27	0	10.1	16.85	15.73541667	20	0.2	2.05	2.313541667	4.3	0.6	3.2	3.701041667	7.8	0.6	728.2	728.006383	1522.6	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	B	15.4	16	16.60104167	17.9	15.45	18.985	18.45854167	21.28	9.1	11.3	10.99270833	12.8	84.7	107.75	105.7642857	119.8	7.8	11.7	11.403125	13.2	NA	NA	NaN	NA	7.6	8.3	8.241666667	8.5	7	10	11	27	0	10.1	16.85	15.73541667	20	0.2	2.05	2.313541667	4.3	0.6	3.2	3.701041667	7.8	0.6	728.2	728.006383	1522.6	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AB181w020924218S	AB	AB181w0209242	Feb_24	8	2	181	AB181	East_Bay_Surface_181	EB	29.6747	-85.0584	estuary_bottom_type_clayey_sand	Gulf	Gulf	South	93953	92638	98.6	92357	88236	93.92	86453	92.02	AB181	AB181_Q8	AB181_Q8_2	APAEB	20924	24	2	9	2/9/24	apaebmet	apaebwq	apaebnut	15.4	16	16.60104167	17.9	15.45	18.985	18.45854167	21.28	9.1	11.3	10.99270833	12.8	84.7	107.75	105.7642857	119.8	7.8	11.7	11.403125	13.2	NA	NA	NA	NA	7.6	8.3	8.241666667	8.5	7	10	11	27	0	10.1	16.85	15.73541667	20	0.2	2.05	2.313541667	4.3	0.6	3.2	3.701041667	7.8	0.6	728.2	728.006383	1522.6	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	B	15.4	16	16.60104167	17.9	15.45	18.985	18.45854167	21.28	9.1	11.3	10.99270833	12.8	84.7	107.75	105.7642857	119.8	7.8	11.7	11.403125	13.2	NA	NA	NaN	NA	7.6	8.3	8.241666667	8.5	7	10	11	27	0	10.1	16.85	15.73541667	20	0.2	2.05	2.313541667	4.3	0.6	3.2	3.701041667	7.8	0.6	728.2	728.006383	1522.6	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
